CI_DATE,CASH_IN_ID,RETAILER_ID,PAYMENT_METHOD,FINAL_AMOUNT
3/8/2024,5741518,70284,UPG_DIGITAL_WALLET,500
3/7/2024,5729867,89982,UPG_DIGITAL_WALLET,500
3/18/2024,5874885,543072,COLLECTION,"3,000"
2/24/2024,5538532,541620,UPG_DIGITAL_WALLET,102
2/27/2024,5572513,57414,COLLECTION,"2,000"
4/25/2024,6489112,111876,COLLECTION,500
4/25/2024,6483106,256278,COLLECTION,"1,000"
4/26/2024,6505094,506592,UPG_DIGITAL_WALLET,100
3/1/2024,5630780,256584,UPG_DIGITAL_WALLET,100
3/4/2024,5681744,13506,UPG_DIGITAL_WALLET,"1,000"
3/3/2024,5673585,483504,UPG_DIGITAL_WALLET,"1,000"
3/3/2024,5658385,181884,COLLECTION,"1,500"
3/5/2024,5701335,356430,UPG_DIGITAL_WALLET,"1,900"
4/2/2024,6118513,463920,UPG_DIGITAL_WALLET,"4,400"
3/9/2024,5762156,558072,UPG_DIGITAL_WALLET,"1,000"
3/9/2024,5749356,53052,COLLECTION,"3,000"
4/21/2024,6420225,154560,UPG_DIGITAL_WALLET,"1,700"
2/6/2024,5255038,591726,COLLECTION,"8,000"
2/7/2024,5277188,36060,UPG_DIGITAL_WALLET,50
2/4/2024,5233886,69798,UPG_DIGITAL_WALLET,500
3/25/2024,5983996,83688,COLLECTION,"1,200"
3/28/2024,6038260,548946,UPG_DIGITAL_WALLET,50
3/12/2024,5795413,292956,UPG_DIGITAL_WALLET,50
3/11/2024,5778758,63114,COLLECTION,"1,000"
4/21/2024,6420923,16818,COLLECTION,"1,000"
3/25/2024,5984416,471804,UPG_DIGITAL_WALLET,250
3/24/2024,5970523,537426,UPG_DIGITAL_WALLET,20
3/11/2024,5783049,64842,COLLECTION,"1,500"
3/24/2024,5978391,509172,COLLECTION,"1,000"
2/13/2024,5366354,496860,UPG_DIGITAL_WALLET,"1,000"
2/11/2024,5328306,23808,COLLECTION,"1,000"
2/12/2024,5355494,124152,COLLECTION,"2,000"
2/12/2024,5355638,248742,COLLECTION,"1,000"
2/11/2024,5335282,110856,UPG_DIGITAL_WALLET,"1,153"
2/11/2024,5343427,24660,UPG_DIGITAL_WALLET,"1,900"
3/13/2024,5814365,19158,COLLECTION,"1,500"
3/31/2024,6087129,543402,UPG_DIGITAL_WALLET,72
3/20/2024,5918631,322458,COLLECTION,"1,000"
3/20/2024,5918717,514830,UPG_DIGITAL_WALLET,400
3/20/2024,5918787,163818,COLLECTION,"3,000"
4/15/2024,6332653,110346,COLLECTION,"1,500"
4/14/2024,6302830,377274,UPG_DIGITAL_WALLET,"10,000"
4/8/2024,6218473,546588,UPG_DIGITAL_WALLET,330
4/12/2024,6273294,9852,UPG_DIGITAL_WALLET,100
1/10/2024,4862566,17256,UPG_DIGITAL_WALLET,"1,150"
3/4/2024,5684086,521790,UPG_DIGITAL_WALLET,200
2/29/2024,5603013,591912,COLLECTION,"1,000"
4/20/2024,6410299,13074,UPG_DIGITAL_WALLET,"3,900"
2/29/2024,5613159,284982,UPG_DIGITAL_WALLET,"2,000"
3/8/2024,5736676,546744,UPG_DIGITAL_WALLET,5
3/14/2024,5823144,568848,UPG_DIGITAL_WALLET,552
4/3/2024,6147423,442554,COLLECTION,"3,000"
4/3/2024,6147583,307080,COLLECTION,"1,350"
4/4/2024,6158733,556086,UPG_DIGITAL_WALLET,113
4/2/2024,6115348,512910,UPG_DIGITAL_WALLET,19
4/24/2024,6470613,497214,UPG_DIGITAL_WALLET,10
4/12/2024,6272274,522150,UPG_DIGITAL_WALLET,"1,000"
3/21/2024,5933280,475932,UPG_DIGITAL_WALLET,700
4/26/2024,6507304,522018,UPG_DIGITAL_WALLET,100
2/28/2024,5592363,122790,UPG_DIGITAL_WALLET,"1,200"
2/24/2024,5527112,510006,UPG_DIGITAL_WALLET,10
4/12/2024,6273280,603300,UPG_DIGITAL_WALLET,10
4/16/2024,6347666,302748,UPG_DIGITAL_WALLET,"2,000"
4/15/2024,6329711,102354,COLLECTION,"1,000"
4/29/2024,6552525,69906,UPG_DIGITAL_WALLET,326
4/29/2024,6552304,71448,UPG_DIGITAL_WALLET,400
4/28/2024,6542825,586506,UPG_DIGITAL_WALLET,100
4/22/2024,6443052,298914,UPG_DIGITAL_WALLET,35
3/13/2024,5817027,314574,COLLECTION,"2,000"
4/4/2024,6164685,34422,UPG_DIGITAL_WALLET,"4,000"
4/2/2024,6118693,67638,COLLECTION,"3,000"
4/2/2024,6118703,164136,UPG_DIGITAL_WALLET,200
4/11/2024,6268515,535068,UPG_DIGITAL_WALLET,100
4/19/2024,6392120,39426,UPG_DIGITAL_WALLET,500
4/1/2024,6105018,413592,UPG_DIGITAL_WALLET,500
4/19/2024,6391182,355578,UPG_DIGITAL_WALLET,250
4/19/2024,6390576,59826,UPG_DIGITAL_WALLET,"1,600"
4/24/2024,6481817,548946,UPG_DIGITAL_WALLET,40
2/10/2024,5311922,502272,UPG_DIGITAL_WALLET,200
3/18/2024,5884860,314058,UPG_DIGITAL_WALLET,400
4/17/2024,6354363,580056,UPG_DIGITAL_WALLET,200
4/7/2024,6213030,560268,UPG_DIGITAL_WALLET,20
3/2/2024,5640892,608214,UPG_DIGITAL_WALLET,30
1/11/2024,4880931,505014,UPG_DIGITAL_WALLET,100
2/5/2024,5248180,70284,UPG_DIGITAL_WALLET,"1,500"
2/5/2024,5248125,291030,UPG_DIGITAL_WALLET,300
2/10/2024,5324094,161790,UPG_DIGITAL_WALLET,"3,000"
4/19/2024,6385715,567474,UPG_DIGITAL_WALLET,20
3/12/2024,5795279,187266,COLLECTION,500
3/28/2024,6038200,243732,UPG_DIGITAL_WALLET,"1,700"
3/26/2024,6000006,89670,COLLECTION,"1,500"
3/24/2024,5970379,43164,COLLECTION,"1,000"
3/12/2024,5795448,527670,UPG_DIGITAL_WALLET,500
2/12/2024,5355461,507792,UPG_DIGITAL_WALLET,50
4/2/2024,6118078,325428,UPG_DIGITAL_WALLET,350
4/2/2024,6131814,310458,COLLECTION,"1,000"
3/13/2024,5814346,490782,UPG_DIGITAL_WALLET,452
4/5/2024,6176716,611292,UPG_DIGITAL_WALLET,50
3/20/2024,5918587,233706,COLLECTION,"1,000"
3/20/2024,5918538,492954,UPG_DIGITAL_WALLET,50
4/15/2024,6332650,586458,UPG_DIGITAL_WALLET,124
4/7/2024,6210717,528396,UPG_DIGITAL_WALLET,"2,000"
4/8/2024,6231714,70776,UPG_DIGITAL_WALLET,50
4/10/2024,6248658,496854,COLLECTION,"2,000"
3/15/2024,5836021,498270,UPG_DIGITAL_WALLET,"5,000"
3/4/2024,5689862,362688,COLLECTION,"1,000"
2/29/2024,5603011,575730,UPG_DIGITAL_WALLET,50
4/10/2024,6249371,85368,COLLECTION,"5,500"
3/12/2024,5794872,111378,UPG_DIGITAL_WALLET,11
4/29/2024,6554312,98010,UPG_DIGITAL_WALLET,"3,010"
4/1/2024,6099753,456150,COLLECTION,"3,000"
4/2/2024,6115381,152592,UPG_DIGITAL_WALLET,"12,310"
4/6/2024,6195827,51750,UPG_DIGITAL_WALLET,580
4/2/2024,6121000,36060,UPG_DIGITAL_WALLET,50
4/2/2024,6121039,117930,COLLECTION,"1,100"
4/3/2024,6134975,262512,UPG_DIGITAL_WALLET,200
4/25/2024,6494050,535734,UPG_DIGITAL_WALLET,200
4/26/2024,6507857,562200,UPG_DIGITAL_WALLET,149
4/26/2024,6504401,573942,UPG_DIGITAL_WALLET,"1,000"
4/26/2024,6504336,102240,UPG_DIGITAL_WALLET,455
4/8/2024,6218447,509946,UPG_DIGITAL_WALLET,100
4/5/2024,6179382,621810,UPG_DIGITAL_WALLET,"1,000"
1/29/2024,5126072,528522,UPG_DIGITAL_WALLET,50
2/8/2024,5289379,505578,UPG_DIGITAL_WALLET,150
1/31/2024,5165013,101766,UPG_DIGITAL_WALLET,"2,000"
2/2/2024,5203134,476700,UPG_DIGITAL_WALLET,200
1/30/2024,5138859,585378,UPG_DIGITAL_WALLET,"1,000"
2/2/2024,5195852,165108,UPG_DIGITAL_WALLET,"1,000"
2/3/2024,5221036,239706,COLLECTION,"2,000"
1/29/2024,5126080,328074,UPG_DIGITAL_WALLET,"1,000"
1/30/2024,5148442,30594,UPG_DIGITAL_WALLET,"1,200"
2/2/2024,5188426,107016,UPG_DIGITAL_WALLET,"1,800"
1/27/2024,5102741,587640,UPG_DIGITAL_WALLET,50
2/2/2024,5195964,386454,UPG_DIGITAL_WALLET,"1,000"
1/29/2024,5126279,22476,COLLECTION,"4,000"
1/29/2024,5126136,454512,UPG_DIGITAL_WALLET,500
1/27/2024,5102749,14460,COLLECTION,"1,000"
2/2/2024,5188437,581316,UPG_DIGITAL_WALLET,500
1/28/2024,5111421,71622,COLLECTION,"1,500"
2/4/2024,5221868,31014,COLLECTION,"9,000"
1/28/2024,5111452,428430,UPG_DIGITAL_WALLET,100
1/28/2024,5111358,511092,UPG_DIGITAL_WALLET,"4,000"
1/30/2024,5138990,495156,COLLECTION,"3,000"
2/3/2024,5207768,259956,UPG_DIGITAL_WALLET,500
1/31/2024,5156637,10956,UPG_DIGITAL_WALLET,"1,500"
2/3/2024,5217524,237714,COLLECTION,"1,500"
1/31/2024,5165181,342516,COLLECTION,500
2/3/2024,5207772,15840,UPG_DIGITAL_WALLET,"10,000"
1/28/2024,5111357,587280,UPG_DIGITAL_WALLET,42
1/30/2024,5138973,58812,UPG_DIGITAL_WALLET,100
2/2/2024,5188873,28716,UPG_DIGITAL_WALLET,850
1/30/2024,5138982,534966,UPG_DIGITAL_WALLET,"1,808"
2/3/2024,5219189,72870,COLLECTION,"2,500"
1/29/2024,5126289,510048,UPG_DIGITAL_WALLET,20
2/2/2024,5188698,45096,COLLECTION,"3,000"
1/29/2024,5126292,403626,UPG_DIGITAL_WALLET,20
1/27/2024,5102808,505578,UPG_DIGITAL_WALLET,10
2/2/2024,5188520,34620,COLLECTION,"1,000"
1/29/2024,5126496,597570,UPG_DIGITAL_WALLET,250
1/29/2024,5126499,564468,UPG_DIGITAL_WALLET,495
2/2/2024,5203279,96966,COLLECTION,"1,100"
2/1/2024,5178713,89982,UPG_DIGITAL_WALLET,"1,000"
2/1/2024,5178673,153114,UPG_DIGITAL_WALLET,200
1/26/2024,5088733,113076,COLLECTION,"1,000"
2/1/2024,5178690,227730,UPG_DIGITAL_WALLET,"1,000"
2/1/2024,5178694,25158,COLLECTION,"4,000"
2/2/2024,5188579,36972,COLLECTION,"3,100"
1/30/2024,5148675,518052,UPG_DIGITAL_WALLET,100
2/8/2024,5288063,552390,COLLECTION,"3,000"
2/8/2024,5286764,584772,UPG_DIGITAL_WALLET,200
1/30/2024,5148626,88956,UPG_DIGITAL_WALLET,"3,000"
1/31/2024,5165676,583080,UPG_DIGITAL_WALLET,"5,000"
2/1/2024,5178865,206922,UPG_DIGITAL_WALLET,574
2/1/2024,5178964,534924,UPG_DIGITAL_WALLET,12
1/31/2024,5165263,3996,COLLECTION,"1,000"
1/29/2024,5126525,99258,COLLECTION,"5,000"
1/30/2024,5148670,444636,UPG_DIGITAL_WALLET,200
1/31/2024,5165800,443346,COLLECTION,"1,000"
1/27/2024,5102878,500892,UPG_DIGITAL_WALLET,500
2/1/2024,5178620,6402,COLLECTION,700
2/1/2024,5178780,105228,UPG_DIGITAL_WALLET,"1,000"
1/30/2024,5148682,59838,COLLECTION,"2,000"
1/31/2024,5165518,312810,UPG_DIGITAL_WALLET,274
1/31/2024,5165480,208680,UPG_DIGITAL_WALLET,240
1/27/2024,5102898,246282,UPG_DIGITAL_WALLET,200
2/1/2024,5178752,272460,UPG_DIGITAL_WALLET,"3,000"
1/31/2024,5165549,114498,COLLECTION,"4,000"
2/8/2024,5286794,479664,UPG_DIGITAL_WALLET,71
1/31/2024,5165497,232884,COLLECTION,"2,850"
1/30/2024,5139173,182658,COLLECTION,"1,500"
1/31/2024,5165376,59166,UPG_DIGITAL_WALLET,500
1/31/2024,5165477,84498,COLLECTION,"1,000"
1/31/2024,5165421,220728,UPG_DIGITAL_WALLET,"3,500"
1/31/2024,5156992,152592,UPG_DIGITAL_WALLET,800
1/31/2024,5165543,40992,UPG_DIGITAL_WALLET,750
1/29/2024,5126689,258504,COLLECTION,"1,500"
1/27/2024,5103142,509766,UPG_DIGITAL_WALLET,78
1/30/2024,5149133,24660,UPG_DIGITAL_WALLET,305
1/31/2024,5165651,335940,UPG_DIGITAL_WALLET,300
2/8/2024,5286819,585690,UPG_DIGITAL_WALLET,"5,000"
1/31/2024,5157041,571236,UPG_DIGITAL_WALLET,10
1/29/2024,5126826,147702,COLLECTION,"1,000"
2/2/2024,5188695,24822,UPG_DIGITAL_WALLET,"1,000"
2/3/2024,5215431,60756,UPG_DIGITAL_WALLET,500
2/3/2024,5212231,152082,COLLECTION,"1,000"
2/3/2024,5207947,213708,UPG_DIGITAL_WALLET,"15,612"
1/29/2024,5126821,213708,UPG_DIGITAL_WALLET,"1,900"
1/30/2024,5139280,24966,COLLECTION,"4,000"
1/29/2024,5126830,394236,COLLECTION,"2,000"
1/30/2024,5139283,496854,COLLECTION,"1,500"
1/29/2024,5126838,196500,COLLECTION,"3,500"
2/3/2024,5207970,155688,COLLECTION,"1,400"
1/30/2024,5149009,446784,UPG_DIGITAL_WALLET,"3,000"
2/1/2024,5179066,329958,UPG_DIGITAL_WALLET,500
2/2/2024,5196458,78186,COLLECTION,"1,500"
1/28/2024,5111873,26766,UPG_DIGITAL_WALLET,200
2/2/2024,5203632,480624,COLLECTION,"1,000"
2/2/2024,5188958,322350,UPG_DIGITAL_WALLET,10
2/2/2024,5189028,442512,COLLECTION,"1,500"
2/3/2024,5215208,578862,UPG_DIGITAL_WALLET,20
1/28/2024,5111830,187056,COLLECTION,"3,000"
1/29/2024,5135054,7950,COLLECTION,"3,000"
2/7/2024,5282443,274734,COLLECTION,"1,000"
1/30/2024,5139395,438576,UPG_DIGITAL_WALLET,861
1/30/2024,5149282,11970,UPG_DIGITAL_WALLET,500
2/2/2024,5196584,196674,UPG_DIGITAL_WALLET,500
1/30/2024,5139424,384888,UPG_DIGITAL_WALLET,300
2/1/2024,5179402,15570,UPG_DIGITAL_WALLET,"3,000"
2/1/2024,5179359,292956,UPG_DIGITAL_WALLET,100
1/29/2024,5127168,208680,UPG_DIGITAL_WALLET,300
1/29/2024,5127337,591168,UPG_DIGITAL_WALLET,8
2/2/2024,5196668,492090,UPG_DIGITAL_WALLET,40
2/2/2024,5196579,270498,UPG_DIGITAL_WALLET,"2,000"
2/8/2024,5289570,439320,COLLECTION,"1,000"
2/3/2024,5208084,533304,UPG_DIGITAL_WALLET,20
1/28/2024,5111962,511092,UPG_DIGITAL_WALLET,"1,000"
1/29/2024,5127186,454512,UPG_DIGITAL_WALLET,500
1/27/2024,5103378,405348,COLLECTION,"1,000"
1/28/2024,5111975,10794,COLLECTION,"3,000"
1/31/2024,5157196,245262,UPG_DIGITAL_WALLET,"1,500"
2/1/2024,5179430,6990,COLLECTION,"3,000"
2/3/2024,5215319,183936,UPG_DIGITAL_WALLET,"5,000"
2/1/2024,5179557,434040,COLLECTION,"2,000"
1/29/2024,5127089,31860,COLLECTION,"2,000"
1/27/2024,5103423,501834,UPG_DIGITAL_WALLET,"2,000"
2/2/2024,5189224,163818,UPG_DIGITAL_WALLET,500
2/2/2024,5189174,252612,COLLECTION,"1,000"
2/2/2024,5189222,488406,UPG_DIGITAL_WALLET,"1,600"
2/1/2024,5179533,36054,UPG_DIGITAL_WALLET,"1,000"
1/29/2024,5127355,15234,COLLECTION,"1,000"
1/30/2024,5149220,392802,COLLECTION,"2,000"
2/2/2024,5203688,485136,UPG_DIGITAL_WALLET,"1,000"
2/2/2024,5189324,316272,UPG_DIGITAL_WALLET,500
1/30/2024,5149259,479082,UPG_DIGITAL_WALLET,11
1/29/2024,5127366,4230,UPG_DIGITAL_WALLET,300
1/29/2024,5127456,51750,UPG_DIGITAL_WALLET,400
1/27/2024,5103661,552612,UPG_DIGITAL_WALLET,500
1/27/2024,5103714,599070,UPG_DIGITAL_WALLET,100
1/29/2024,5127440,203436,COLLECTION,"3,000"
1/29/2024,5127564,68148,UPG_DIGITAL_WALLET,"2,000"
2/2/2024,5189341,244824,UPG_DIGITAL_WALLET,150
1/27/2024,5103598,586302,UPG_DIGITAL_WALLET,"1,000"
1/27/2024,5103489,585558,COLLECTION,"1,250"
1/31/2024,5166577,194778,UPG_DIGITAL_WALLET,200
2/2/2024,5196967,585270,COLLECTION,"8,000"
2/2/2024,5189384,532932,UPG_DIGITAL_WALLET,11
2/2/2024,5189404,19236,UPG_DIGITAL_WALLET,"5,000"
1/31/2024,5157416,513714,UPG_DIGITAL_WALLET,10
1/29/2024,5127811,215772,UPG_DIGITAL_WALLET,"10,645"
1/31/2024,5157455,244254,COLLECTION,"2,000"
1/29/2024,5127778,105096,COLLECTION,"1,000"
2/2/2024,5189471,12336,UPG_DIGITAL_WALLET,500
1/31/2024,5157632,525462,UPG_DIGITAL_WALLET,20
1/30/2024,5139738,288204,UPG_DIGITAL_WALLET,300
1/31/2024,5166989,359898,UPG_DIGITAL_WALLET,"2,000"
2/1/2024,5179998,341418,UPG_DIGITAL_WALLET,200
1/30/2024,5149554,241950,COLLECTION,"1,000"
1/31/2024,5167336,491454,COLLECTION,"1,000"
1/28/2024,5112265,497454,COLLECTION,"1,500"
1/30/2024,5139814,523818,UPG_DIGITAL_WALLET,20
1/31/2024,5167355,5832,COLLECTION,"1,500"
1/31/2024,5166952,246942,UPG_DIGITAL_WALLET,820
2/1/2024,5180058,498942,UPG_DIGITAL_WALLET,84
1/31/2024,5167157,40410,COLLECTION,"1,000"
2/2/2024,5189575,293952,UPG_DIGITAL_WALLET,11
1/28/2024,5112346,570072,UPG_DIGITAL_WALLET,8
1/29/2024,5127995,15768,UPG_DIGITAL_WALLET,200
3/21/2024,5931986,500694,UPG_DIGITAL_WALLET,150
2/1/2024,5179983,489606,UPG_DIGITAL_WALLET,"3,000"
1/31/2024,5167238,78066,UPG_DIGITAL_WALLET,100
2/1/2024,5180107,601266,UPG_DIGITAL_WALLET,90
1/30/2024,5149689,301542,UPG_DIGITAL_WALLET,"1,500"
3/21/2024,5931975,485148,UPG_DIGITAL_WALLET,150
2/1/2024,5180019,484380,UPG_DIGITAL_WALLET,50
2/1/2024,5180257,590106,UPG_DIGITAL_WALLET,255
2/1/2024,5180044,194160,UPG_DIGITAL_WALLET,"2,500"
1/30/2024,5139863,73758,UPG_DIGITAL_WALLET,130
1/30/2024,5139874,517224,UPG_DIGITAL_WALLET,50
1/27/2024,5103904,154560,COLLECTION,"2,000"
1/31/2024,5167419,251748,UPG_DIGITAL_WALLET,100
1/31/2024,5167871,256584,UPG_DIGITAL_WALLET,200
1/30/2024,5139904,470964,COLLECTION,"3,000"
1/31/2024,5167593,71376,COLLECTION,"1,000"
1/29/2024,5128271,503892,UPG_DIGITAL_WALLET,"1,000"
1/31/2024,5167486,53490,UPG_DIGITAL_WALLET,200
1/31/2024,5157885,573912,UPG_DIGITAL_WALLET,100
1/31/2024,5167618,260688,UPG_DIGITAL_WALLET,175
1/30/2024,5149822,181584,UPG_DIGITAL_WALLET,260
1/30/2024,5150013,210954,COLLECTION,"1,200"
1/27/2024,5104093,126732,UPG_DIGITAL_WALLET,50
2/3/2024,5204109,339492,COLLECTION,"1,000"
3/21/2024,5932008,492222,UPG_DIGITAL_WALLET,73
1/31/2024,5167627,347784,COLLECTION,"1,000"
1/27/2024,5104192,44220,UPG_DIGITAL_WALLET,300
1/29/2024,5128172,2706,COLLECTION,"1,000"
2/2/2024,5189799,274410,COLLECTION,"1,500"
2/3/2024,5215418,569874,UPG_DIGITAL_WALLET,"2,000"
2/3/2024,5204311,42654,COLLECTION,700
1/30/2024,5149941,295560,UPG_DIGITAL_WALLET,700
2/3/2024,5212433,78366,COLLECTION,"2,000"
1/30/2024,5140151,518634,UPG_DIGITAL_WALLET,50
1/29/2024,5123900,541656,COLLECTION,"1,000"
1/31/2024,5167932,582144,UPG_DIGITAL_WALLET,82
2/3/2024,5220372,489420,UPG_DIGITAL_WALLET,500
2/3/2024,5219309,5130,UPG_DIGITAL_WALLET,"1,500"
2/4/2024,5221824,61170,COLLECTION,"3,000"
2/2/2024,5189816,505596,UPG_DIGITAL_WALLET,50
1/31/2024,5168086,463872,UPG_DIGITAL_WALLET,500
1/31/2024,5167955,601974,UPG_DIGITAL_WALLET,"25,000"
1/30/2024,5150000,284958,COLLECTION,"1,500"
1/30/2024,5140146,102,COLLECTION,"2,000"
1/29/2024,5128533,562818,UPG_DIGITAL_WALLET,250
1/29/2024,5128341,8250,UPG_DIGITAL_WALLET,100
2/2/2024,5197280,56202,UPG_DIGITAL_WALLET,"3,000"
1/30/2024,5150056,586086,COLLECTION,200
1/28/2024,5112547,59166,UPG_DIGITAL_WALLET,400
3/21/2024,5932033,152598,UPG_DIGITAL_WALLET,"1,000"
1/30/2024,5140200,508122,COLLECTION,"2,000"
1/31/2024,5168156,596184,COLLECTION,"5,000"
1/31/2024,5157989,527574,UPG_DIGITAL_WALLET,160
1/28/2024,5112700,15942,COLLECTION,"3,000"
2/1/2024,5180378,341370,UPG_DIGITAL_WALLET,"1,000"
2/3/2024,5217871,73758,UPG_DIGITAL_WALLET,"1,000"
2/3/2024,5221111,551796,UPG_DIGITAL_WALLET,130
2/3/2024,5212467,300690,COLLECTION,"1,500"
2/1/2024,5180386,319914,UPG_DIGITAL_WALLET,"1,000"
1/30/2024,5140241,40992,UPG_DIGITAL_WALLET,"1,000"
1/30/2024,5140239,476238,COLLECTION,"1,000"
2/3/2024,5217924,209934,COLLECTION,"2,000"
2/3/2024,5217763,595008,UPG_DIGITAL_WALLET,493
1/29/2024,5128369,97686,COLLECTION,"1,000"
1/27/2024,5104311,53676,UPG_DIGITAL_WALLET,"1,000"
1/27/2024,5104312,195876,COLLECTION,"3,500"
1/30/2024,5140271,103236,UPG_DIGITAL_WALLET,"1,000"
1/31/2024,5168535,478554,UPG_DIGITAL_WALLET,"3,474"
1/28/2024,5112847,471570,UPG_DIGITAL_WALLET,"1,000"
1/31/2024,5168399,490782,UPG_DIGITAL_WALLET,400
2/1/2024,5180477,492666,COLLECTION,"2,000"
1/30/2024,5140399,521148,UPG_DIGITAL_WALLET,15
2/1/2024,5180717,54276,COLLECTION,"1,500"
2/1/2024,5180753,253368,COLLECTION,"5,000"
2/1/2024,5180428,11058,UPG_DIGITAL_WALLET,"2,400"
2/2/2024,5197490,295560,UPG_DIGITAL_WALLET,700
2/8/2024,5289663,10956,UPG_DIGITAL_WALLET,"1,300"
1/30/2024,5150234,292956,UPG_DIGITAL_WALLET,100
2/8/2024,5291386,203874,COLLECTION,"2,200"
1/29/2024,5128461,570600,UPG_DIGITAL_WALLET,150
2/8/2024,5287358,499656,UPG_DIGITAL_WALLET,97
2/1/2024,5180553,559644,UPG_DIGITAL_WALLET,300
1/31/2024,5168777,445296,COLLECTION,"5,000"
2/1/2024,5180962,268368,UPG_DIGITAL_WALLET,"1,000"
2/1/2024,5180558,176202,UPG_DIGITAL_WALLET,300
1/27/2024,5104418,14334,UPG_DIGITAL_WALLET,190
2/1/2024,5180781,123738,UPG_DIGITAL_WALLET,"1,100"
1/28/2024,5112882,262710,UPG_DIGITAL_WALLET,20
1/28/2024,5112954,199158,UPG_DIGITAL_WALLET,300
1/30/2024,5150454,10626,COLLECTION,"3,000"
1/29/2024,5128548,256584,UPG_DIGITAL_WALLET,200
1/29/2024,5128926,594162,COLLECTION,"2,600"
2/3/2024,5204374,585204,COLLECTION,"1,500"
2/1/2024,5180776,551226,UPG_DIGITAL_WALLET,400
2/3/2024,5204367,114480,COLLECTION,"1,000"
2/3/2024,5204491,495168,COLLECTION,"1,000"
2/3/2024,5212687,511872,UPG_DIGITAL_WALLET,"1,000"
2/1/2024,5180863,470202,UPG_DIGITAL_WALLET,163
1/30/2024,5140583,515796,UPG_DIGITAL_WALLET,50
2/1/2024,5169380,202104,COLLECTION,"2,000"
2/2/2024,5197565,482682,UPG_DIGITAL_WALLET,100
1/30/2024,5150428,319266,UPG_DIGITAL_WALLET,"1,000"
2/3/2024,5204561,39936,UPG_DIGITAL_WALLET,"3,140"
1/30/2024,5150630,330264,COLLECTION,"5,000"
2/1/2024,5169255,493956,COLLECTION,"2,000"
2/1/2024,5169069,149712,UPG_DIGITAL_WALLET,"4,500"
1/29/2024,5129110,285330,UPG_DIGITAL_WALLET,500
2/2/2024,5197897,312810,UPG_DIGITAL_WALLET,"1,000"
2/2/2024,5190142,7590,COLLECTION,"5,000"
1/31/2024,5158378,184572,COLLECTION,"1,600"
2/1/2024,5181020,520710,UPG_DIGITAL_WALLET,"1,097"
2/3/2024,5204468,251406,COLLECTION,"2,800"
2/3/2024,5219324,266400,UPG_DIGITAL_WALLET,"4,500"
2/3/2024,5219533,546744,UPG_DIGITAL_WALLET,300
2/2/2024,5197964,453000,UPG_DIGITAL_WALLET,11
1/29/2024,5129316,165024,UPG_DIGITAL_WALLET,"1,000"
1/31/2024,5158491,103236,UPG_DIGITAL_WALLET,"1,000"
2/3/2024,5212719,329916,COLLECTION,"1,000"
1/31/2024,5158501,581316,UPG_DIGITAL_WALLET,500
3/21/2024,5932147,19902,UPG_DIGITAL_WALLET,500
1/30/2024,5140777,477366,UPG_DIGITAL_WALLET,947
1/30/2024,5140959,518634,UPG_DIGITAL_WALLET,100
1/30/2024,5150640,5496,UPG_DIGITAL_WALLET,"2,000"
2/1/2024,5169742,211680,UPG_DIGITAL_WALLET,100
2/1/2024,5169746,554484,UPG_DIGITAL_WALLET,30
2/1/2024,5169793,444636,UPG_DIGITAL_WALLET,500
2/1/2024,5169485,403752,UPG_DIGITAL_WALLET,500
2/1/2024,5169661,133338,UPG_DIGITAL_WALLET,185
1/31/2024,5158584,509766,UPG_DIGITAL_WALLET,400
1/30/2024,5140985,274638,COLLECTION,"2,000"
2/8/2024,5289705,28218,COLLECTION,800
1/27/2024,5104905,568104,UPG_DIGITAL_WALLET,100
1/29/2024,5129274,583644,UPG_DIGITAL_WALLET,50
2/1/2024,5169584,26646,UPG_DIGITAL_WALLET,"1,500"
1/29/2024,5129436,476214,UPG_DIGITAL_WALLET,194
1/29/2024,5129330,96912,COLLECTION,"1,000"
1/28/2024,5113117,585396,COLLECTION,"4,000"
1/30/2024,5140933,100542,UPG_DIGITAL_WALLET,"2,000"
2/8/2024,5289925,109368,UPG_DIGITAL_WALLET,"20,000"
2/1/2024,5181277,81564,UPG_DIGITAL_WALLET,"1,300"
1/29/2024,5129402,479082,UPG_DIGITAL_WALLET,8
1/30/2024,5140982,412026,UPG_DIGITAL_WALLET,"2,300"
1/30/2024,5150844,349422,COLLECTION,"1,000"
2/3/2024,5221731,586656,UPG_DIGITAL_WALLET,63
2/8/2024,5291315,535032,COLLECTION,"1,200"
2/8/2024,5289963,228252,COLLECTION,"2,000"
2/2/2024,5198054,61170,UPG_DIGITAL_WALLET,200
2/3/2024,5210697,338988,COLLECTION,"1,000"
2/1/2024,5181413,341556,UPG_DIGITAL_WALLET,500
2/1/2024,5170136,582096,UPG_DIGITAL_WALLET,30
2/3/2024,5215720,593226,UPG_DIGITAL_WALLET,100
2/1/2024,5169902,393216,UPG_DIGITAL_WALLET,162
2/3/2024,5204711,476700,UPG_DIGITAL_WALLET,200
2/2/2024,5190423,509250,UPG_DIGITAL_WALLET,50
1/29/2024,5129522,69906,UPG_DIGITAL_WALLET,143
2/1/2024,5181399,33792,COLLECTION,"2,000"
2/8/2024,5287547,108600,UPG_DIGITAL_WALLET,300
2/1/2024,5181618,495330,COLLECTION,"2,500"
2/3/2024,5221494,447108,UPG_DIGITAL_WALLET,500
